code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_minus_4_homepage,week_minus_4_resource,week_minus_4_subpage,week_minus_4_oucontent,week_minus_4_url,week_minus_4_glossary,week_minus_3_homepage,week_minus_3_oucontent,week_minus_3_resource,week_minus_3_subpage,week_minus_3_url,week_minus_3_externalquiz,week_minus_3_glossary,week_minus_3_forumng,week_minus_3_oucollaborate,week_minus_3_ouwiki,week_minus_2_forumng,week_minus_2_homepage,week_minus_2_subpage,week_minus_2_url,week_minus_2_externalquiz,week_minus_2_oucontent,week_minus_2_oucollaborate,week_minus_2_resource,week_minus_2_ouwiki,week_minus_2_glossary,week_minus_1_forumng,week_minus_1_homepage,week_minus_1_oucollaborate,week_minus_1_oucontent,week_minus_1_subpage,week_minus_1_url,week_minus_1_resource,week_minus_1_externalquiz,week_minus_1_ouwiki,week_minus_1_glossary,week_0_externalquiz,week_0_forumng,week_0_homepage,week_0_oucollaborate,week_0_oucontent,week_0_ouwiki,week_0_resource,week_0_subpage,week_0_url,week_0_glossary,week_1_forumng,week_1_homepage,week_1_oucollaborate,week_1_oucontent,week_1_resource,week_1_subpage,week_1_url,week_1_externalquiz,week_1_ouwiki,week_1_glossary,week_2_homepage,week_2_oucontent,week_2_url,week_2_forumng,week_2_resource,week_2_subpage,week_2_externalquiz,week_2_ouwiki,week_2_oucollaborate,week_2_glossary,week_3_externalquiz,week_3_homepage,week_3_oucontent,week_3_resource,week_3_subpage,week_3_url,week_3_forumng,week_3_ouwiki,week_3_glossary,week_3_oucollaborate,week_4_externalquiz,week_4_homepage,week_4_oucontent,week_4_resource,week_4_subpage,week_4_url,week_4_forumng,week_4_ouwiki,week_4_glossary,week_4_oucollaborate,week_5_homepage,week_5_oucollaborate,week_5_oucontent,week_5_resource,week_5_subpage,week_5_url,week_5_forumng,week_5_ouwiki,week_5_externalquiz,week_5_glossary,week_6_forumng,week_6_homepage,week_6_oucollaborate,week_6_oucontent,week_6_ouwiki,week_6_subpage,week_6_resource,week_6_url,week_6_externalquiz,week_6_glossary,week_7_homepage,week_7_oucontent,week_7_resource,week_7_subpage,week_7_forumng,week_7_oucollaborate,week_7_url,week_7_ouwiki,week_7_externalquiz,week_7_glossary,week_8_homepage,week_8_subpage,week_8_forumng,week_8_oucontent,week_8_ouwiki,week_8_resource,week_8_url,week_8_externalquiz,week_8_glossary,week_8_oucollaborate,week_9_homepage,week_9_forumng,week_9_oucontent,week_9_url,week_9_externalquiz,week_9_subpage,week_9_resource,week_9_oucollaborate,week_9_glossary,week_9_ouwiki,week_10_externalquiz,week_10_homepage,week_10_oucontent,week_10_resource,week_10_subpage,week_10_url,week_10_forumng,week_10_oucollaborate,week_10_glossary,week_10_ouwiki,week_11_homepage,week_11_resource,week_11_subpage,week_11_forumng,week_11_oucontent,week_11_url,week_11_externalquiz,week_11_oucollaborate,week_11_ouwiki,week_11_glossary,week_12_externalquiz,week_12_homepage,week_12_oucontent,week_12_resource,week_12_subpage,week_12_url,week_12_forumng,week_12_oucollaborate,week_12_glossary,week_12_ouwiki,week_13_forumng,week_13_homepage,week_13_resource,week_13_subpage,week_13_url,week_13_oucontent,week_13_externalquiz,week_13_oucollaborate,week_13_ouwiki,week_13_glossary,week_14_homepage,week_14_oucontent,week_14_resource,week_14_forumng,week_14_subpage,week_14_url,week_14_externalquiz,week_14_oucollaborate,week_14_ouwiki,week_14_glossary,week_15_homepage,week_15_resource,week_15_subpage,week_15_forumng,week_15_oucontent,week_15_url,week_15_ouwiki,week_15_oucollaborate,week_15_externalquiz,week_15_glossary,week_16_homepage,week_16_subpage,week_16_url,week_16_forumng,week_16_oucollaborate,week_16_resource,week_16_oucontent,week_16_externalquiz,week_16_ouwiki,week_16_glossary,week_17_homepage,week_17_forumng,week_17_subpage,week_17_url,week_17_oucontent,week_17_resource,week_17_ouwiki,week_17_externalquiz,week_17_oucollaborate,week_17_glossary,week_18_homepage,week_18_oucontent,week_18_resource,week_18_subpage,week_18_forumng,week_18_glossary,week_18_ouwiki,week_18_url,week_18_externalquiz,week_18_oucollaborate,week_19_forumng,week_19_homepage,week_19_subpage,week_19_glossary,week_19_oucontent,week_19_ouwiki,week_19_resource,week_19_url,week_19_externalquiz,week_19_oucollaborate,week_20_homepage,week_20_oucontent,week_20_resource,week_20_forumng,week_20_ouwiki,week_20_subpage,week_20_url,week_20_externalquiz,week_20_glossary,week_20_oucollaborate,week_21_homepage,week_21_forumng,week_21_ouwiki,week_21_resource,week_21_subpage,week_21_externalquiz,week_21_oucontent,week_21_url,week_21_glossary,week_21_oucollaborate,week_22_forumng,week_22_homepage,week_22_ouwiki,week_22_resource,week_22_subpage,week_22_url,week_22_oucontent,week_22_oucollaborate,week_22_externalquiz,week_22_glossary,week_23_forumng,week_23_homepage,week_23_resource,week_23_subpage,week_23_ouwiki,week_23_oucontent,week_23_url,week_23_externalquiz,week_23_oucollaborate,week_23_glossary,week_24_homepage,week_24_oucontent,week_24_subpage,week_24_forumng,week_24_externalquiz,week_24_resource,week_24_url,week_24_ouwiki,week_24_glossary,week_24_oucollaborate,week_25_homepage,week_25_oucontent,week_25_subpage,week_25_url,week_25_forumng,week_25_resource,week_25_glossary,week_25_ouwiki,week_25_oucollaborate,week_25_externalquiz,week_26_homepage,week_26_forumng,week_26_resource,week_26_subpage,week_26_url,week_26_externalquiz,week_26_oucontent,week_26_ouwiki,week_26_glossary,week_26_oucollaborate,week_27_homepage,week_27_resource,week_27_subpage,week_27_oucontent,week_27_forumng,week_27_url,week_27_externalquiz,week_27_ouwiki,week_27_oucollaborate,week_27_glossary,week_28_homepage,week_28_oucontent,week_28_resource,week_28_subpage,week_28_forumng,week_28_url,week_28_oucollaborate,week_28_externalquiz,week_28_ouwiki,week_28_glossary,week_29_homepage,week_29_resource,week_29_subpage,week_29_url,week_29_oucontent,week_29_forumng,week_29_externalquiz,week_29_oucollaborate,week_29_ouwiki,week_29_glossary,week_30_homepage,week_30_resource,week_30_subpage,week_30_forumng,week_30_externalquiz,week_30_oucollaborate,week_30_url,week_30_oucontent,week_30_glossary,week_30_ouwiki,week_31_homepage,week_31_resource,week_31_subpage,week_31_externalquiz,week_31_forumng,week_31_url,week_31_oucollaborate,week_31_oucontent,week_31_glossary,week_31_ouwiki,week_32_externalquiz,week_32_forumng,week_32_homepage,week_32_resource,week_32_subpage,week_32_oucollaborate,week_32_url,week_32_glossary,week_32_oucontent,week_32_ouwiki,week_33_externalquiz,week_33_homepage,week_33_subpage,week_33_forumng,week_33_oucontent,week_33_resource,week_33_oucollaborate,week_33_url,week_33_ouwiki,week_33_glossary,week_34_homepage,week_34_oucollaborate,week_34_resource,week_34_subpage,week_34_forumng,week_34_url,week_34_externalquiz,week_34_oucontent,week_34_ouwiki,week_34_glossary,week_35_forumng,week_35_homepage,week_35_url,week_35_resource,week_35_subpage,week_35_oucontent,week_35_externalquiz,week_35_oucollaborate,week_35_glossary,week_36_homepage,week_36_forumng,week_36_subpage,week_36_url,week_36_externalquiz,week_36_resource,week_36_oucontent,week_36_oucollaborate,week_36_ouwiki,week_36_glossary,week_37_homepage,week_37_resource,week_37_subpage,week_37_forumng,week_37_url,week_37_externalquiz,week_37_oucontent,week_37_ouwiki,week_37_oucollaborate
DDD,2013J,40563,F,South East Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,94,84,97,60,62,52,0,27,11,41,52,39,38,17,50,23,11,47,1,9,0,13,4,13,4,6,5,22,6,25,0,22,20,44,16,4,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,14,0,7,0,0,0,0,0,0,4,1,3,1,0,0,1,1,0,0,3,17,0,11,8,0,2,0,0,0,2,24,11,3,1,7,0,4,0,0,13,8,0,0,5,13,0,0,0,0,7,0,3,13,2,13,0,0,0,0,0,6,3,0,4,1,3,0,0,0,0,8,0,3,33,4,2,0,0,0,9,0,3,0,0,0,11,0,0,0,9,2,0,0,0,0,0,0,0,0,6,1,2,0,13,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,3,1,0,8,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,4,0,4,1,13,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,8,4,4,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,1,0,0,0,0,0,0,7,3,4,0,2,1,3,0,0,0,35,2,1,0,6,0,0,0,0,0,2,0,11,0,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,42818,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,TRUE,Fail,39,0,0,0,0,0,0,4,18,19,27,74,12,37,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,10,4,0,4,0,0,0,0,0,0,12,5,0,0,0,2,0,0,0,0,1,19,4,0,0,0,0,3,0,0,9,18,2,20,2,20,0,3,0,0,2,5,0,2,0,3,0,0,0,0,0,5,15,0,4,0,13,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,48152,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,59,62,51,0,43,51,0,11,25,1,0,0,44,23,0,10,74,0,15,0,0,0,52,0,1,13,3,21,0,0,0,17,32,54,0,0,1,0,8,26,0,44,18,30,0,4,0,1,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,10,9,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1,0,1,12,1,6,1,0,0,9,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0,0,0,19,10,0,18,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,11,0,0,2,0,0,11,2,12,0,0,0,7,0,0,0,3,6,1,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,7,2,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,1,5,0,3,0,0,0,0,5,3,0,7,2,1,0,0,0,0,11,8,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DDD,2013J,50610,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,70,TRUE,Fail,90,88,84,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,51163,M,London Region,HE Qualification,20-30%,35-55,0,60,FALSE,Pass,87,68,61,79,57,60,0,0,34,0,12,33,0,122,3,3,0,72,17,3,0,0,26,8,0,119,31,50,56,40,0,0,21,11,8,7,31,11,62,66,39,26,55,88,79,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,0,0,2,9,1,13,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,73,3,24,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,6,0,0,0,0,0,0,0,4,7,0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,8,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,71,15,8,4,1,0,0,0,4,16,2,0,0,0,9,0,0,0,8,0,30,2,1,8,1,0,0,0,18,12,1,13,0,0,6,0,6,0,10,13,9,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,5,1,0,0,0,0,3,5,0,2,0,0,1,0,0,0,4,0,2,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,6,0,3,21,1,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,14,3,7,30,7,1,0,0,0,0,10,6,36,3,11,0,0,0,0,0,15,0,0,4,0,20,0,0,0,0,11,0,0,8,0,0,7,0,0,0,0,3,17,2,21,12,0,0,0,0,3,22,15,9,2,7,30,0,0,0,8,2,31,38,0,0,0,0,0,0,0,4,6,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,57227,F,North Western Region,Lower Than A Level,60-70%,0-35,1,160,FALSE,Pass,86,85,87,78,71,0,0,36,28,102,22,37,11,112,65,25,114,137,66,46,5,6,34,8,7,0,0,5,23,34,11,47,51,11,6,16,0,6,8,10,171,62,72,24,0,4,2,1,0,0,0,0,0,0,33,0,0,0,1,0,0,2,0,0,6,13,3,3,0,3,0,0,0,0,55,45,0,0,1,1,0,0,0,0,0,13,9,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,32,26,5,28,1,15,5,0,0,0,31,8,0,6,0,11,9,0,0,12,0,0,0,0,0,13,0,0,0,24,28,0,30,8,21,3,0,0,0,49,44,3,26,12,0,0,3,0,0,30,13,8,7,0,8,0,0,0,0,21,4,3,1,0,14,3,0,0,0,0,4,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,15,0,0,7,6,6,0,0,0,2,5,0,1,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,15,0,2,0,0,0,7,14,3,0,0,9,1,0,0,0,6,0,0,5,0,0,0,0,0,0,18,20,9,0,0,0,0,0,0,0,21,21,4,0,3,0,2,0,0,0,6,4,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,5,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,34,13,62,47,7,4,4,0,0,0,13,0,3,3,38,0,5,0,0,0,2,32,16,0,10,2,1,9,0,0,2,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2013J,57818,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Pass,94,92,94,100,85,96,0,28,169,111,95,236,161,131,113,54,64,41,40,42,0,45,57,33,64,38,53,88,142,184,254,100,135,47,145,49,77,30,31,49,32,52,36,6,3,1,1,0,0,0,0,0,0,0,15,5,0,2,6,0,0,0,0,0,10,30,112,7,0,3,0,7,0,0,37,29,0,4,32,5,1,3,0,0,4,38,24,0,1,19,0,8,1,0,65,38,0,72,3,46,4,0,8,0,28,0,6,35,0,53,12,27,0,0,2,27,20,3,28,4,34,13,0,0,0,20,4,18,38,4,24,5,0,0,16,0,7,2,9,1,18,0,1,0,10,13,0,9,0,21,8,0,3,0,11,3,5,7,12,0,2,0,1,0,11,10,8,10,0,0,1,0,0,0,11,10,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,17,4,3,0,0,0,0,0,4,12,0,1,30,5,5,0,0,0,5,15,1,12,0,0,0,0,0,0,14,9,3,7,28,3,0,0,0,0,10,7,15,5,0,1,0,0,0,0,15,21,3,10,0,1,3,0,0,0,19,24,32,3,2,4,4,0,0,0,31,5,2,29,27,0,46,2,0,0,59,29,22,0,0,69,2,1,2,0,45,24,1,42,64,64,12,2,0,0,18,25,27,1,26,0,0,3,0,0,27,21,57,1,20,1,8,0,0,0,12,16,0,13,0,1,3,2,0,0,24,6,90,10,1,9,5,0,0,0,14,3,23,3,5,1,0,0,0,0,16,10,3,38,7,1,2,0,0,0,6,1,12,4,5,2,0,0,0,0,13,2,0,9,5,2,0,0,0,0,16,1,17,4,0,5,0,6,0,0,12,0,10,6,3,0,1,0,0,0,14,8,18,1,9,2,0,0,0,0,0,1,9,9,16,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,59275,M,Scotland,HE Qualification,40-50%,0-35,0,60,FALSE,Fail,54,67,49,40,0,0,0,0,0,55,9,49,29,53,0,0,2,131,0,0,0,0,102,0,0,0,7,41,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,0,2,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,32,9,0,0,2,6,0,0,0,0,7,0,0,19,0,3,0,0,0,0,0,14,14,1,7,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,44,10,11,29,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,4,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,7,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,59370,M,Ireland,A Level or Equivalent,0-10%,35-55,0,180,FALSE,Pass,82,75,73,55,44,61,0,0,1,126,14,65,90,142,13,17,122,90,104,17,3,2,94,16,8,19,47,53,85,126,16,98,1,91,87,27,33,1,14,34,56,38,128,172,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,21,0,15,42,3,26,1,0,0,0,11,3,0,0,0,0,0,0,0,9,10,0,0,0,36,1,1,8,0,21,15,3,18,0,29,3,1,0,0,1,27,12,8,57,2,14,21,0,0,0,5,0,0,1,0,7,0,0,0,7,0,0,0,0,0,10,0,0,0,42,34,0,17,4,13,10,2,0,0,24,17,11,16,16,0,2,4,0,0,17,58,5,15,0,3,0,0,6,0,9,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,29,31,7,17,1,8,0,0,0,3,5,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,10,2,0,0,0,0,0,13,0,0,17,0,0,17,0,0,0,13,15,2,0,19,4,0,0,0,0,25,2,6,12,30,0,5,1,0,4,43,21,7,0,14,40,1,0,0,0,8,0,0,8,0,0,0,0,0,0,25,48,10,2,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,29,15,0,10,12,25,0,0,0,0,25,31,20,8,0,3,0,0,0,0,12,5,0,0,10,0,0,0,0,0,13,5,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,11,0,2,0,15,3,0,3,0,0,19,1,8,23,0,4,1,0,0,0,12,1,9,0,10,0,6,0,0,0,10,68,12,1,36,0,1,0,0,0,0,37,33,87,3,12,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2013J,63566,M,South East Region,HE Qualification,70-80%,55<=,0,120,FALSE,Fail,67,66,69,64,59,71,0,6,132,34,61,3,23,98,26,29,0,37,5,0,25,5,0,64,0,39,56,126,50,46,0,5,35,141,5,14,7,6,8,20,11,16,98,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,3,55,22,27,0,11,0,14,0,0,0,11,0,4,12,7,0,0,0,0,2,0,13,0,11,0,6,27,2,0,0,3,0,0,0,0,0,0,0,0,9,0,1,0,1,12,0,0,0,0,0,18,0,4,35,6,4,30,0,1,0,4,2,11,9,0,0,0,0,0,10,0,0,0,2,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,16,0,0,0,5,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,15,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,5,18,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7,22,0,0,0,0,0,0,0,12,21,0,2,5,8,8,0,0,0,44,23,44,4,0,7,3,1,0,0,17,0,2,3,9,0,18,1,0,0,3,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,7,11,5,0,8,0,4,0,0,0,35,36,8,31,20,8,3,0,0,0,0,0,4,1,0,0,0,0,0,0,3,2,7,1,0,0,1,0,0,0,2,0,0,3,0,0,2,0,0,0,2,0,3,0,0,1,0,0,0,0,2,0,1,5,0,0,0,0,0,0,5,2,11,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,2,5,1,8,0,0,0,0,0,0,42,17,12,24,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
